0,1,2,3,4,5,6,7,8,9
59,214,0,0,30,31,0,7,0,0
60,0,0,0,30,42,0,7,0,0
60,42,0,0,30,53,0,7,0,0
60,84,0,0,30,64,0,7,0,0
60,126,0,0,30,75,0,7,0,0
60,168,0,0,30,86,0,7,0,0
60,210,0,0,30,97,0,7,0,0
60,252,0,0,30,108,0,7,0,0
61,38,0,0,30,119,0,7,0,0
61,80,0,0,30,130,0,7,0,0
61,122,0,0,30,141,0,7,0,0
61,164,0,0,30,152,0,7,0,0
61,206,0,0,30,163,0,7,0,0
61,248,0,0,30,174,0,7,0,0
62,34,0,0,30,185,0,7,0,0
62,76,0,0,30,197,0,7,0,0
62,118,0,0,30,208,0,7,0,0
62,160,0,0,30,219,0,7,0,0
62,202,0,0,30,230,0,7,0,0
62,244,0,0,30,241,0,7,0,0
63,30,0,0,30,252,0,7,0,0
63,72,0,0,31,7,0,7,0,0
63,114,0,0,31,18,0,7,0,0
63,156,0,0,31,29,0,7,0,0
63,198,0,0,31,40,0,7,0,0
63,240,0,0,31,51,0,7,0,0
64,26,0,0,31,62,0,7,0,0
64,68,0,0,31,73,0,7,0,0
64,110,0,0,31,84,0,7,0,0
64,152,0,0,31,95,0,7,0,0
64,194,0,0,31,106,0,7,0,0
64,236,0,0,31,117,0,7,0,0
65,22,0,0,31,128,0,7,0,0
65,64,0,0,31,139,0,7,0,0
65,106,0,0,31,150,0,7,0,0
65,148,0,0,31,161,0,7,0,0
65,190,0,0,31,173,0,7,0,0
65,232,0,0,31,184,0,7,0,0
66,18,0,0,31,195,0,7,0,0
66,60,0,0,31,206,0,7,0,0
66,102,0,0,31,217,0,7,0,0
66,144,0,0,31,228,0,7,0,0
66,186,0,0,31,239,0,7,0,0
66,228,0,0,31,250,0,7,0,0
67,14,0,0,32,5,0,7,0,0
67,56,0,0,32,16,0,7,0,0
67,98,0,0,32,27,0,7,0,0
67,140,0,0,32,38,0,7,0,0
67,182,0,0,32,49,0,7,0,0
67,224,0,0,32,60,0,7,0,0
68,10,0,0,32,71,0,7,0,0
68,52,0,0,32,82,0,7,0,0
68,94,0,0,32,93,0,7,0,0
68,136,0,0,32,104,0,8,0,0
68,184,0,0,32,115,0,8,0,0
68,232,0,0,32,126,0,8,0,0
69,24,0,0,32,137,0,8,0,0
69,72,0,0,32,149,0,8,0,0
69,120,0,0,32,160,0,8,0,0
69,168,0,0,32,171,0,8,0,0
69,216,0,0,32,182,0,8,0,0
70,8,0,0,32,193,0,8,0,0
70,56,0,0,32,204,0,8,0,0
70,104,0,0,32,215,0,8,0,0
70,152,0,0,32,226,0,8,0,0
70,200,0,0,32,237,0,8,0,0
70,248,0,0,32,248,0,8,0,0
71,40,0,0,33,3,0,8,0,0
71,88,0,0,33,14,0,8,0,0
71,136,0,0,33,25,0,8,0,0
71,184,0,0,33,36,0,8,0,0
71,232,0,0,33,47,0,8,0,0
72,24,0,0,33,58,0,8,0,0
72,72,0,0,33,69,0,8,0,0
72,120,0,0,33,80,0,8,0,0
72,168,0,0,33,91,0,8,0,0
72,216,0,0,33,102,0,8,0,0
73,8,0,0,33,113,0,8,0,0
73,56,0,0,33,125,0,8,0,0
73,104,0,0,33,136,0,8,0,0
73,152,0,0,33,147,0,8,0,0
73,200,0,0,33,158,0,8,0,0
73,248,0,0,33,169,0,8,0,0
74,40,0,0,33,180,0,8,0,0
74,88,0,0,33,191,0,8,0,0
74,136,0,0,33,202,0,8,0,0
74,184,0,0,33,213,0,8,0,0
74,232,0,0,33,224,0,8,0,0
75,24,0,0,33,235,0,8,0,0
75,72,0,0,33,246,0,8,0,0
75,120,0,0,34,1,0,8,0,0
75,168,0,0,34,12,0,8,0,0
75,216,0,0,34,23,0,8,0,0
76,8,0,0,34,34,0,8,0,0
76,56,0,0,34,45,0,8,0,0
76,104,0,0,34,56,0,8,0,0
76,152,0,0,34,67,0,8,0,0
76,200,0,0,34,78,0,8,0,0
76,248,0,0,34,89,0,8,0,0
77,40,0,0,34,101,0,8,0,0
77,88,0,0,34,112,0,8,0,0
77,136,0,0,34,123,0,8,0,0
77,184,0,0,34,134,0,8,0,0
77,232,0,0,34,145,0,8,0,0
78,24,0,0,34,156,0,8,0,0
78,72,0,0,34,167,0,8,0,0
78,120,0,0,34,178,0,8,0,0
78,168,0,0,34,189,0,8,0,0
78,216,0,0,34,200,0,8,0,0
79,8,0,0,34,211,0,8,0,0
79,56,0,0,34,222,0,8,0,0
79,104,0,0,34,233,0,8,0,0
79,152,0,0,34,244,0,8,0,0
79,200,0,0,34,255,0,8,0,0
79,248,0,0,35,10,0,8,0,0
80,40,0,0,35,21,0,8,0,0
80,88,0,0,35,32,0,8,0,0
80,136,0,0,35,43,0,8,0,0
80,184,0,0,35,54,0,8,0,0
80,232,0,0,35,65,0,8,0,0
81,24,0,0,35,77,0,8,0,0
81,72,0,0,35,88,0,8,0,0
81,120,0,0,35,99,0,8,0,0
81,168,0,0,35,110,0,8,0,0
81,216,0,0,35,121,0,8,0,0
82,8,0,0,35,132,0,8,0,0
82,56,0,0,35,143,0,8,0,0
82,104,0,0,35,154,0,8,0,0
82,152,0,0,35,165,0,8,0,0
82,200,0,0,35,176,0,8,0,0
82,248,0,0,35,187,0,8,0,0
83,40,0,0,35,198,0,8,0,0
83,88,0,0,35,209,0,8,0,0
83,136,0,0,35,220,0,8,0,0
83,184,0,0,35,231,0,8,0,0
83,232,0,0,35,242,0,8,0,0
84,24,0,0,35,253,0,8,0,0
84,72,0,0,36,8,0,8,0,0
84,120,0,0,36,19,0,8,0,0
84,168,0,0,36,30,0,8,0,0
84,216,0,0,36,41,0,8,0,0
85,8,0,0,36,53,0,8,0,0
85,56,0,0,36,64,0,8,0,0
85,104,0,0,36,75,0,8,0,0
85,152,0,0,36,86,0,8,0,0
85,200,0,0,36,97,0,8,0,0
85,248,0,0,36,108,0,8,0,0
86,40,0,0,36,119,0,8,0,0
86,88,0,0,36,130,0,8,0,0
86,136,0,0,36,141,0,8,0,0
86,184,0,0,36,152,0,8,0,0
86,232,0,0,36,163,0,8,0,0
87,24,0,0,36,174,0,8,0,0
87,72,0,0,36,185,0,8,0,0
87,120,0,0,36,196,0,8,0,0
87,168,0,0,36,207,0,8,0,0
87,216,0,0,36,218,0,8,0,0
88,8,0,0,36,229,0,8,0,0
88,56,0,0,36,240,0,8,0,0
88,104,0,0,36,251,0,8,0,0
88,152,0,0,37,6,0,8,0,0
88,200,0,0,37,17,0,8,0,0
88,248,0,0,37,29,0,8,0,0
89,40,0,0,37,40,0,8,0,0
89,88,0,0,37,51,0,8,0,0
89,136,0,0,37,62,0,8,0,0
89,184,0,0,37,73,0,8,0,0
89,232,0,0,37,84,0,8,0,0
90,24,0,0,37,95,0,8,0,0
90,72,0,0,37,106,0,8,0,0
90,120,0,0,37,117,0,8,0,0
90,168,0,0,37,128,0,8,0,0
90,216,0,0,37,139,0,8,0,0
91,8,0,0,37,150,0,8,0,0
91,56,0,0,37,161,0,8,0,0
91,104,0,0,37,172,0,8,0,0
91,152,0,0,37,183,0,8,0,0
91,200,0,0,37,194,0,8,0,0
91,248,0,0,37,205,0,8,0,0
92,40,0,0,37,216,0,8,0,0
92,88,0,0,37,227,0,8,0,0
92,136,0,0,37,238,0,8,0,0
92,184,0,0,37,249,0,8,0,0
92,232,0,0,38,5,0,8,0,0
93,24,0,0,38,16,0,8,0,0
93,72,0,0,38,27,0,8,0,0
93,120,0,0,38,38,0,8,0,0
93,168,0,0,38,49,0,8,0,0
93,216,0,0,38,60,0,8,0,0
94,8,0,0,38,71,0,7,0,0
94,50,0,0,38,82,0,7,0,0
94,92,0,0,38,93,0,7,0,0
94,134,0,0,38,104,0,7,0,0
94,176,0,0,38,115,0,7,0,0
94,218,0,0,38,126,0,7,0,0
95,4,0,0,38,137,0,7,0,0
95,46,0,0,38,148,0,7,0,0
95,88,0,0,38,159,0,7,0,0
95,130,0,0,38,170,0,7,0,0
95,172,0,0,38,181,0,7,0,0
95,214,0,0,38,192,0,7,0,0
96,0,0,0,38,203,0,7,0,0
96,42,0,0,38,214,0,7,0,0
96,84,0,0,38,225,0,7,0,0
96,126,0,0,38,237,0,7,0,0
96,168,0,0,38,248,0,7,0,0
96,210,0,0,39,3,0,7,0,0
96,252,0,0,39,14,0,7,0,0
97,38,0,0,39,25,0,7,0,0
97,80,0,0,39,36,0,7,0,0
97,122,0,0,39,47,0,7,0,0
97,164,0,0,39,58,0,7,0,0
97,206,0,0,39,69,0,7,0,0
97,248,0,0,39,80,0,7,0,0
98,34,0,0,39,91,0,7,0,0
98,76,0,0,39,102,0,7,0,0
98,118,0,0,39,113,0,7,0,0
98,160,0,0,39,124,0,7,0,0
98,202,0,0,39,135,0,7,0,0
98,244,0,0,39,146,0,7,0,0
99,30,0,0,39,157,0,7,0,0
99,72,0,0,39,168,0,7,0,0
99,114,0,0,39,179,0,7,0,0
99,156,0,0,39,190,0,7,0,0
99,198,0,0,39,201,0,7,0,0
99,240,0,0,39,213,0,7,0,0
100,26,0,0,39,224,0,7,0,0
100,68,0,0,39,235,0,7,0,0
100,110,0,0,39,246,0,7,0,0
100,152,0,0,40,1,0,7,0,0
100,194,0,0,40,12,0,7,0,0
100,236,0,0,40,23,0,7,0,0
101,22,0,0,40,34,0,7,0,0
101,64,0,0,40,45,0,7,0,0
101,106,0,0,40,56,0,7,0,0
101,148,0,0,40,67,0,7,0,0
101,190,0,0,40,78,0,8,0,0
101,238,0,0,40,89,0,8,0,0
102,30,0,0,40,100,0,8,0,0
102,78,0,0,40,111,0,8,0,0
102,126,0,0,40,122,0,8,0,0
102,174,0,0,40,133,0,8,0,0
102,222,0,0,40,144,0,8,0,0
103,14,0,0,40,155,0,8,0,0
103,62,0,0,40,166,0,8,0,0
103,110,0,0,40,177,0,8,0,0
103,158,0,0,40,189,0,8,0,0
103,206,0,0,40,200,0,8,0,0
103,254,0,0,40,211,0,8,0,0
104,46,0,0,40,222,0,8,0,0
104,94,0,0,40,233,0,8,0,0
104,142,0,0,40,244,0,8,0,0
104,190,0,0,40,255,0,8,0,0
104,238,0,0,41,10,0,8,0,0
105,30,0,0,41,21,0,8,0,0
105,78,0,0,41,32,0,8,0,0
105,126,0,0,41,43,0,8,0,0
105,174,0,0,41,54,0,8,0,0
105,222,0,0,41,65,0,8,0,0
106,14,0,0,41,76,0,8,0,0
106,62,0,0,41,87,0,8,0,0
106,110,0,0,41,98,0,8,0,0
106,158,0,0,41,109,0,8,0,0
106,206,0,0,41,120,0,8,0,0
106,254,0,0,41,131,0,8,0,0
107,46,0,0,41,142,0,8,0,0
107,94,0,0,41,153,0,8,0,0
107,142,0,0,41,165,0,8,0,0
107,190,0,0,41,176,0,8,0,0
107,238,0,0,41,187,0,8,0,0
108,30,0,0,41,198,0,8,0,0
108,78,0,0,41,209,0,8,0,0
108,126,0,0,41,220,0,8,0,0
108,174,0,0,41,231,0,8,0,0
108,222,0,0,41,242,0,8,0,0
109,14,0,0,41,253,0,8,0,0
109,62,0,0,42,8,0,8,0,0
109,110,0,0,42,19,0,8,0,0
109,158,0,0,42,30,0,8,0,0
109,206,0,0,42,41,0,8,0,0
109,254,0,0,42,52,0,8,0,0
110,46,0,0,42,63,0,8,0,0
110,94,0,0,42,74,0,8,0,0
110,142,0,0,42,85,0,8,0,0
110,190,0,0,42,96,0,8,0,0
110,238,0,0,42,107,0,8,0,0
111,30,0,0,42,118,0,8,0,0
111,78,0,0,42,129,0,8,0,0
111,126,0,0,42,141,0,8,0,0
111,174,0,0,42,152,0,8,0,0
111,222,0,0,42,163,0,8,0,0
112,14,0,0,42,174,0,8,0,0
112,62,0,0,42,185,0,8,0,0
112,110,0,0,42,196,0,8,0,0
112,158,0,0,42,207,0,8,0,0
112,206,0,0,42,218,0,8,0,0
112,254,0,0,42,229,0,8,0,0
113,46,0,0,42,240,0,8,0,0
113,94,0,0,42,251,0,8,0,0
113,142,0,0,43,6,0,8,0,0
113,190,0,0,43,17,0,8,0,0
113,238,0,0,43,28,0,8,0,0
114,30,0,0,43,39,0,8,0,0
114,78,0,0,43,50,0,8,0,0
114,126,0,0,43,61,0,8,0,0
114,174,0,0,43,72,0,8,0,0
114,222,0,0,43,83,0,8,0,0
115,14,0,0,43,94,0,8,0,0
115,62,0,0,43,105,0,8,0,0
115,110,0,0,43,117,0,8,0,0
115,158,0,0,43,128,0,8,0,0
115,206,0,0,43,139,0,8,0,0
115,254,0,0,43,150,0,8,0,0
116,46,0,0,43,161,0,8,0,0
116,94,0,0,43,172,0,8,0,0
116,142,0,0,43,183,0,8,0,0
116,190,0,0,43,194,0,8,0,0
116,238,0,0,43,205,0,8,0,0
117,30,0,0,43,216,0,8,0,0
117,78,0,0,43,227,0,8,0,0
117,126,0,0,43,238,0,8,0,0
117,174,0,0,43,249,0,8,0,0
117,222,0,0,44,4,0,8,0,0
118,14,0,0,44,15,0,8,0,0
118,62,0,0,44,26,0,8,0,0
118,110,0,0,44,37,0,8,0,0
118,158,0,0,44,48,0,7,0,0
118,200,0,0,44,59,0,7,0,0
118,242,0,0,44,70,0,7,0,0
119,28,0,0,44,81,0,7,0,0
119,70,0,0,44,93,0,7,0,0
119,112,0,0,44,104,0,7,0,0
119,154,0,0,44,115,0,7,0,0
119,196,0,0,44,126,0,7,0,0
119,238,0,0,44,137,0,7,0,0
120,24,0,0,44,148,0,7,0,0
120,66,0,0,44,159,0,7,0,0
120,108,0,0,44,170,0,7,0,0
120,150,0,0,44,181,0,7,0,0
120,192,0,0,44,192,0,7,0,0
120,234,0,0,44,203,0,7,0,0
121,20,0,0,44,214,0,7,0,0
121,62,0,0,44,225,0,7,0,0
121,104,0,0,44,236,0,7,0,0
121,146,0,0,44,247,0,7,0,0
121,188,0,0,45,2,0,7,0,0
121,230,0,0,45,13,0,7,0,0
122,16,0,0,45,24,0,7,0,0
122,58,0,0,45,35,0,7,0,0
122,100,0,0,45,46,0,7,0,0
122,142,0,0,45,57,0,7,0,0
122,184,0,0,45,69,0,7,0,0
122,226,0,0,45,80,0,7,0,0
123,12,0,0,45,91,0,7,0,0
123,54,0,0,45,102,0,7,0,0
123,96,0,0,45,113,0,7,0,0
123,138,0,0,45,124,0,7,0,0
123,180,0,0,45,135,0,7,0,0
123,222,0,0,45,146,0,7,0,0
124,8,0,0,45,157,0,7,0,0
124,50,0,0,45,168,0,7,0,0
124,92,0,0,45,179,0,7,0,0
124,134,0,0,45,190,0,7,0,0
124,176,0,0,45,201,0,7,0,0
124,218,0,0,45,212,0,7,0,0
125,4,0,0,45,223,0,7,0,0
125,46,0,0,45,234,0,7,0,0
125,88,0,0,45,245,0,7,0,0
125,130,0,0,46,0,0,7,0,0
125,172,0,0,46,11,0,7,0,0
125,214,0,0,46,22,0,7,0,0
126,0,0,0,46,33,0,7,0,0
126,42,0,0,46,45,0,7,0,0
126,84,0,0,46,56,0,7,0,0
126,126,0,0,46,67,0,7,0,0
126,168,0,0,46,78,0,7,0,0
126,210,0,0,46,89,0,7,0,0
126,252,0,0,46,100,0,7,0,0
127,38,0,0,46,111,0,7,0,0
127,80,0,0,46,122,0,7,0,0
127,122,0,0,46,133,0,7,0,0
127,164,0,0,46,144,0,7,0,0
127,206,0,0,46,155,0,7,0,0
127,248,0,0,46,166,0,7,0,0
128,34,0,0,46,177,0,7,0,0
128,76,0,0,46,188,0,7,0,0
128,118,0,0,46,199,0,7,0,0
128,160,0,0,46,210,0,7,0,0
128,202,0,0,46,221,0,7,0,0
128,244,0,0,46,232,0,7,0,0
129,30,0,0,46,243,0,7,0,0
129,72,0,0,46,254,0,7,0,0
129,114,0,0,47,9,0,7,0,0
129,156,0,0,47,21,0,7,0,0
129,198,0,0,47,32,0,7,0,0
129,240,0,0,47,43,0,7,0,0
130,26,0,0,47,54,0,7,0,0
130,68,0,0,47,65,0,7,0,0
130,110,0,0,47,76,0,7,0,0
130,152,0,0,47,87,0,7,0,0
130,194,0,0,47,98,0,7,0,0
130,236,0,0,47,109,0,7,0,0
131,22,0,0,47,120,0,7,0,0
131,64,0,0,47,131,0,7,0,0
131,106,0,0,47,142,0,7,0,0
131,148,0,0,47,153,0,7,0,0
131,190,0,0,47,164,0,7,0,0
131,232,0,0,47,175,0,7,0,0
132,18,0,0,47,186,0,7,0,0
132,60,0,0,47,197,0,7,0,0
132,102,0,0,47,208,0,6,0,0
132,138,0,0,47,219,0,6,0,0
132,174,0,0,47,230,0,6,0,0
132,210,0,0,47,241,0,6,0,0
132,246,0,0,47,253,0,6,0,0
133,26,0,0,48,8,0,6,0,0
133,62,0,0,48,19,0,6,0,0
133,98,0,0,48,30,0,6,0,0
133,134,0,0,48,41,0,6,0,0
133,170,0,0,48,52,0,6,0,0
133,206,0,0,48,63,0,6,0,0
133,242,0,0,48,74,0,6,0,0
134,22,0,0,48,85,0,6,0,0
134,58,0,0,48,96,0,6,0,0
134,94,0,0,48,107,0,6,0,0
134,130,0,0,48,118,0,6,0,0
134,166,0,0,48,129,0,6,0,0
134,202,0,0,48,140,0,6,0,0
134,238,0,0,48,151,0,6,0,0
135,18,0,0,48,162,0,6,0,0
135,54,0,0,48,173,0,6,0,0
135,90,0,0,48,184,0,6,0,0
135,126,0,0,48,195,0,6,0,0
135,162,0,0,48,206,0,6,0,0
135,198,0,0,48,217,0,6,0,0
135,234,0,0,48,229,0,6,0,0
136,14,0,0,48,240,0,6,0,0
136,50,0,0,48,251,0,6,0,0
136,86,0,0,49,6,0,6,0,0
136,122,0,0,49,17,0,6,0,0
136,158,0,0,49,28,0,6,0,0
136,194,0,0,49,39,0,6,0,0
136,230,0,0,49,50,0,6,0,0
137,10,0,0,49,61,0,6,0,0
137,46,0,0,49,72,0,6,0,0
137,82,0,0,49,83,0,6,0,0
137,118,0,0,49,94,0,6,0,0
137,154,0,0,49,105,0,6,0,0
137,190,0,0,49,116,0,6,0,0
137,226,0,0,49,127,0,6,0,0
138,6,0,0,49,138,0,6,0,0
138,42,0,0,49,149,0,6,0,0
138,78,0,0,49,160,0,6,0,0
138,114,0,0,49,171,0,6,0,0
138,150,0,0,49,182,0,6,0,0
138,186,0,0,49,193,0,6,0,0
138,222,0,0,49,205,0,6,0,0
139,2,0,0,49,216,0,6,0,0
139,38,0,0,49,227,0,6,0,0
139,74,0,0,49,238,0,6,0,0
139,110,0,0,49,249,0,6,0,0
139,146,0,0,50,4,0,6,0,0
139,182,0,0,50,15,0,6,0,0
139,218,0,0,50,26,0,6,0,0
139,254,0,0,50,37,0,6,0,0
140,34,0,0,50,48,0,6,0,0
140,70,0,0,50,59,0,6,0,0
140,106,0,0,50,70,0,7,0,0
140,148,0,0,50,81,0,7,0,0
140,190,0,0,50,92,0,7,0,0
140,232,0,0,50,103,0,7,0,0
141,18,0,0,50,114,0,7,0,0
141,60,0,0,50,125,0,7,0,0
141,102,0,0,50,136,0,7,0,0
141,144,0,0,50,147,0,7,0,0
141,186,0,0,50,158,0,7,0,0
141,228,0,0,50,169,0,7,0,0
142,14,0,0,50,181,0,7,0,0
142,56,0,0,50,192,0,7,0,0
142,98,0,0,50,203,0,7,0,0
142,140,0,0,50,214,0,7,0,0
142,182,0,0,50,225,0,7,0,0
142,224,0,0,50,236,0,7,0,0
143,10,0,0,50,247,0,7,0,0
143,52,0,0,51,2,0,7,0,0
143,94,0,0,51,13,0,7,0,0
143,136,0,0,51,24,0,7,0,0
143,178,0,0,51,35,0,7,0,0
143,220,0,0,51,46,0,7,0,0
144,6,0,0,51,57,0,7,0,0
144,48,0,0,51,68,0,7,0,0
144,90,0,0,51,79,0,7,0,0
144,132,0,0,51,90,0,7,0,0
144,174,0,0,51,101,0,7,0,0
144,216,0,0,51,112,0,7,0,0
145,2,0,0,51,123,0,7,0,0
145,44,0,0,51,134,0,7,0,0
145,86,0,0,51,145,0,7,0,0
145,128,0,0,51,157,0,7,0,0
145,170,0,0,51,168,0,7,0,0
145,212,0,0,51,179,0,7,0,0
145,254,0,0,51,190,0,7,0,0
146,40,0,0,51,201,0,7,0,0
146,82,0,0,51,212,0,7,0,0
146,124,0,0,51,223,0,7,0,0
146,166,0,0,51,234,0,7,0,0
146,208,0,0,51,245,0,7,0,0
146,250,0,0,52,0,0,7,0,0
147,36,0,0,52,11,0,7,0,0
147,78,0,0,52,22,0,7,0,0
147,120,0,0,52,33,0,7,0,0
147,162,0,0,52,44,0,7,0,0
147,204,0,0,52,55,0,7,0,0
147,246,0,0,52,66,0,7,0,0
148,32,0,0,52,77,0,7,0,0
148,74,0,0,52,88,0,7,0,0
148,116,0,0,52,99,0,7,0,0
148,158,0,0,52,110,0,7,0,0
148,200,0,0,52,121,0,7,0,0
148,242,0,0,52,133,0,7,0,0
149,28,0,0,52,144,0,7,0,0
149,70,0,0,52,155,0,7,0,0
149,112,0,0,52,166,0,7,0,0
149,154,0,0,52,177,0,7,0,0
149,196,0,0,52,188,0,7,0,0
149,238,0,0,52,199,0,7,0,0
150,24,0,0,52,210,0,7,0,0
150,66,0,0,52,221,0,7,0,0
150,108,0,0,52,232,0,7,0,0
150,150,0,0,52,243,0,7,0,0
150,192,0,0,52,254,0,7,0,0
150,234,0,0,53,9,0,7,0,0
151,20,0,0,53,20,0,7,0,0
151,62,0,0,53,31,0,7,0,0
151,104,0,0,53,42,0,7,0,0
151,146,0,0,53,53,0,7,0,0
151,188,0,0,53,64,0,7,0,0
151,230,0,0,53,75,0,7,0,0
152,16,0,0,53,86,0,7,0,0
152,58,0,0,53,97,0,7,0,0
152,100,0,0,53,109,0,7,0,0
152,142,0,0,53,120,0,7,0,0
152,184,0,0,53,131,0,7,0,0
152,226,0,0,53,142,0,7,0,0
153,12,0,0,53,153,0,7,0,0
153,54,0,0,53,164,0,7,0,0
153,96,0,0,53,175,0,7,0,0
153,138,0,0,53,186,0,7,0,0
153,180,0,0,53,197,0,7,0,0
153,222,0,0,53,208,0,7,0,0
154,8,0,0,53,219,0,7,0,0
154,50,0,0,53,230,0,7,0,0
154,92,0,0,53,241,0,7,0,0
154,134,0,0,53,252,0,7,0,0
154,176,0,0,54,7,0,7,0,0
154,218,0,0,54,18,0,7,0,0
155,4,0,0,54,29,0,7,0,0
155,46,0,0,54,40,0,7,0,0
155,88,0,0,54,51,0,7,0,0
155,130,0,0,54,62,0,7,0,0
155,172,0,0,54,73,0,7,0,0
155,214,0,0,54,85,0,7,0,0
156,0,0,0,54,96,0,7,0,0
156,42,0,0,54,107,0,7,0,0
156,84,0,0,54,118,0,7,0,0
156,126,0,0,54,129,0,7,0,0
156,168,0,0,54,140,0,7,0,0
156,210,0,0,54,151,0,7,0,0
156,252,0,0,54,162,0,7,0,0
157,38,0,0,54,173,0,7,0,0
157,80,0,0,54,184,0,7,0,0
157,122,0,0,54,195,0,7,0,0
157,164,0,0,54,206,0,7,0,0
157,206,0,0,54,217,0,7,0,0
157,248,0,0,54,228,0,7,0,0
158,34,0,0,54,239,0,7,0,0
158,76,0,0,54,250,0,7,0,0
158,118,0,0,55,5,0,7,0,0
158,160,0,0,55,16,0,7,0,0
158,202,0,0,55,27,0,7,0,0
158,244,0,0,55,38,0,7,0,0
159,30,0,0,55,49,0,7,0,0
159,72,0,0,55,61,0,7,0,0
159,114,0,0,55,72,0,7,0,0
159,156,0,0,55,83,0,7,0,0
159,198,0,0,55,94,0,7,0,0
159,240,0,0,55,105,0,7,0,0
160,26,0,0,55,116,0,7,0,0
160,68,0,0,55,127,0,7,0,0
160,110,0,0,55,138,0,7,0,0
160,152,0,0,55,149,0,7,0,0
160,194,0,0,55,160,0,7,0,0
160,236,0,0,55,171,0,7,0,0
161,22,0,0,55,182,0,7,0,0
161,64,0,0,55,193,0,7,0,0
161,106,0,0,55,204,0,7,0,0
161,148,0,0,55,215,0,7,0,0
161,190,0,0,55,226,0,7,0,0
161,232,0,0,55,237,0,7,0,0
162,18,0,0,55,248,0,7,0,0
162,60,0,0,56,3,0,7,0,0
162,102,0,0,56,14,0,7,0,0
162,144,0,0,56,25,0,7,0,0
162,186,0,0,56,37,0,7,0,0
162,228,0,0,56,48,0,7,0,0
163,14,0,0,56,59,0,7,0,0
163,56,0,0,56,70,0,7,0,0
163,98,0,0,56,81,0,7,0,0
163,140,0,0,56,92,0,7,0,0
163,182,0,0,56,103,0,7,0,0
163,224,0,0,56,114,0,7,0,0
164,10,0,0,56,125,0,7,0,0
164,52,0,0,56,136,0,7,0,0
164,94,0,0,56,147,0,7,0,0
164,136,0,0,56,158,0,7,0,0
164,178,0,0,56,169,0,7,0,0
164,220,0,0,56,180,0,7,0,0
165,6,0,0,56,191,0,7,0,0
165,48,0,0,56,202,0,7,0,0
165,90,0,0,56,213,0,7,0,0
165,132,0,0,56,224,0,7,0,0
165,174,0,0,56,235,0,7,0,0
165,216,0,0,56,246,0,7,0,0
166,2,0,0,57,1,0,7,0,0
166,44,0,0,57,13,0,7,0,0
166,86,0,0,57,24,0,7,0,0
166,128,0,0,57,35,0,7,0,0
166,170,0,0,57,46,0,7,0,0
166,212,0,0,57,57,0,7,0,0
166,254,0,0,57,68,0,7,0,0
167,40,0,0,57,79,0,7,0,0
167,82,0,0,57,90,0,7,0,0
167,124,0,0,57,101,0,7,0,0
167,166,0,0,57,112,0,7,0,0
167,208,0,0,57,123,0,7,0,0
167,250,0,0,57,134,0,7,0,0
168,36,0,0,57,145,0,7,0,0
168,78,0,0,57,156,0,7,0,0
168,120,0,0,57,167,0,7,0,0
168,162,0,0,57,178,0,7,0,0
168,204,0,0,57,189,0,7,0,0
168,246,0,0,57,200,0,7,0,0
169,32,0,0,57,211,0,7,0,0
169,74,0,0,57,222,0,7,0,0
169,116,0,0,57,233,0,7,0,0
169,158,0,0,57,245,0,7,0,0
169,200,0,0,58,0,0,7,0,0
169,242,0,0,58,11,0,7,0,0
170,28,0,0,58,22,0,7,0,0
170,70,0,0,58,33,0,7,0,0
170,112,0,0,58,44,0,7,0,0
170,154,0,0,58,55,0,7,0,0
170,196,0,0,58,66,0,7,0,0
170,238,0,0,58,77,0,7,0,0
171,24,0,0,58,88,0,7,0,0
171,66,0,0,58,99,0,7,0,0
171,108,0,0,58,110,0,7,0,0
171,150,0,0,58,121,0,7,0,0
171,192,0,0,58,132,0,7,0,0
171,234,0,0,58,143,0,7,0,0
172,20,0,0,58,154,0,7,0,0
172,62,0,0,58,165,0,7,0,0
172,104,0,0,58,176,0,7,0,0
172,146,0,0,58,187,0,7,0,0
172,188,0,0,58,198,0,7,0,0
172,230,0,0,58,210,0,7,0,0
173,16,0,0,58,221,0,7,0,0
173,58,0,0,58,232,0,7,0,0
173,100,0,0,58,243,0,7,0,0
173,142,0,0,58,254,0,7,0,0
173,184,0,0,59,9,0,7,0,0
173,226,0,0,59,20,0,7,0,0
174,12,0,0,59,31,0,7,0,0
174,54,0,0,59,42,0,7,0,0
174,96,0,0,59,53,0,7,0,0
174,138,0,0,59,64,0,7,0,0
174,180,0,0,59,75,0,7,0,0
174,222,0,0,59,86,0,7,0,0
175,8,0,0,59,97,0,7,0,0
175,50,0,0,59,108,0,7,0,0
175,92,0,0,59,119,0,7,0,0
175,134,0,0,59,130,0,7,0,0
175,176,0,0,59,141,0,7,0,0
175,218,0,0,59,152,0,7,0,0
176,4,0,0,59,163,0,7,0,0
176,46,0,0,59,174,0,8,0,0
176,94,0,0,59,186,0,8,0,0
176,142,0,0,59,197,0,8,0,0
176,190,0,0,59,208,0,8,0,0
176,238,0,0,59,219,0,8,0,0
177,30,0,0,59,230,0,8,0,0
177,78,0,0,59,241,0,8,0,0
177,126,0,0,59,252,0,8,0,0
177,174,0,0,60,7,0,8,0,0
177,222,0,0,60,18,0,8,0,0
178,14,0,0,60,29,0,9,0,0
178,68,0,0,60,40,0,9,0,0
178,122,0,0,60,51,0,9,0,0
178,176,0,0,60,62,0,9,0,0
